score,content,date,label
5,동네 병원도 쉽게 찾을 수 있고 편해요  게다가 건강에 대한 정보도 있어서  도움이 많이 되네요,2016-08-08,1
5,편하게 써요,2020-08-06,1
5,편해요,2020-02-06,1
5,병원 약국 찾을때 좋네요,2017-04-21,1
4,편리해요,2019-03-25,1
5,편리하게 잘쓰고있습니다.,2022-02-10,1
5,병원 예약하기 너무 좋아요,2020-04-27,1
4,편해요,2019-03-14,1
5,매우만족합니다.,2019-07-12,1
5,굿굿,2021-01-26,1
5,너무 편리하게 잘 사용하고있어요^^,2020-03-18,1
5,편함,2022-06-08,1
5,아주좋음,2022-09-08,1
5,병원 (특히 소아과) 대기 안해되서 너무 좋아요,2019-12-04,1
5,예약이편하네요,2019-03-21,1
5,편해요ㅎ,2019-11-28,1
5,완전굿입니다,2020-01-14,1
5,애기 아파 병원갈때 정말 많은 도움이 됩니다,2020-03-11,1
5,접수하고 병원가면 되서 편리하네요~,2019-11-07,1
5,매우 편리합니다,2023-12-04,1
5,똑닥 어플 너무 편리하고 좋아요!,2018-12-18,1
5,아 똑딱해! 병원앱중에 최고네요,2017-01-28,1
5,편해요 병원들이 다쓰면 좋겠어요,2023-05-13,1
5,편하고 좋아요.,2020-05-18,1
5,굿굿입니다,2022-01-22,1
5,편리하게 사용하고있어요 예약기능 아니더라도 낯선곳에서 급할 때 주변 병원도 알 수 있어서 매우 유용해요,2019-01-20,1
5,너무좋아요 잘사용하겠습니다,2023-04-10,1
4,편하네요. 기다리면 되니까,2020-02-12,1
4,대기시간이 팝업이나 알림창에 떠있으면 좋을거 같아요,2023-11-07,1
5,좋아요^^,2022-09-17,1
5,대기실에서 기다리지 않아도 되서 좋아요,2021-03-05,1
5,좋아요,2022-03-03,1
5,좋아요,2023-07-17,1
4,좋으네,2023-06-11,1
5,"세이업은 학원, 병원 등에 대한 것을 간편한 정보를 알 수 있어요!!",2015-02-06,1
5,최고,2019-01-30,1
5,기다리는 시간 단축되서 정말 좋아요,2018-11-30,1
5,병원 사기도 줄일수있고 학교에대햐 정보도쉽게  얻을수 있어서 좋아요!!,2015-02-04,1
5,미리가서 대기시간이 오래걸려'기다리다가''넘 편리하고 시간단축돼서 좋아요,2021-10-20,1
5,굳굳굳,2021-10-22,1
5,역시... 오래 살고 볼 일이네요. 이렇게 편한 세상이 오다니....,2022-03-24,1
5,"저도 세이업을 알게 된 지는 얼마되지 않았는데요, 알면알수록 도움이 되고 생각보다 다양한 정보들이 올라오니까 보는 재미도 쏠쏠하네요^^ 저는 개인적으로 어학에 관련된 글들이 도움이 많이 되고 있어요~ㅎ앞으로도 유익한 정보들 기대하고 있겠습니다! 세이업 화이팅!!!!!!!!",2015-02-03,1
5,편리하네요.,2021-10-18,1
4,"일단 이 어플은 나에게 필요한 병원정보를 스피드+쉽게 검색하고  예약접수를 할수있는것이 큰 장점입니다.  같은곳에 몇년을 거주해도 병원정보를 모두 알수는 없는데 쉽게 찾을수있고 후기를 읽어보는것도 아주 도움이 됩니다.  제휴병원은 앞으로 꾸준히 늘리신다고 알고있고 한가지 의견이 있다면  ""내가 이 증상으로 어느과에 가서 진료받지?"" 이걸 쉽게 찾을수 있다면 더 좋겠네요.  콤보박스를 이용해서 아픈부위를 선택하고 증상을 선택할수 있게요.  그리고 병원검색할때 위치검색시 키워드를 입력해서도 찾을수있고 지역을 선택해서도 찾을수 있다면 더 좋겠어요.",2017-06-07,1
5,굿,2022-11-29,1
5,좋아요,2019-05-28,1
5,병원에 마냥 대기하고 있지 않아서 좋아요,2022-12-27,1
5,정말간호사님 친절하시고 의사선생님께어궁금한점을 알아서 말씀해주신점 감사하고 고맙습니다,2021-08-17,1
5,굳,2019-02-07,1
5,좋아요,2023-05-01,1
5,넘 좋아요^^,2020-04-23,1
5,아주 편리해서 유용히 잘 쓰겠습니다,2016-07-07,1
5,기다리지 않아 좋아요,2019-04-08,1
5,완전 편해요,2022-10-29,1
5,주로 가는 병원때문에 가입했는데 괜찮네요,2020-02-13,1
5,좋은기능이네요,2019-04-08,1
5,간편해요,2022-08-06,1
5,기다리지 않아서 좋아요,2020-06-25,1
5,편하고넝수좋아요,2018-12-02,1
4,좋아요,2021-12-04,1
5,몹시 편리합니다,2019-06-22,1
5,상담도받을수잇고 정보도 다양하게잇어서 좋네요! 혜택도 다양해서 두고두고 살펴봐아할것같아요!,2015-02-08,1
5,편리하네요,2019-12-16,1
5,편리해요,2023-02-18,1
5,아이들진료 받으러 출발전에 예약하면 오래 기다리지않을 수 있어서 다둥이 엄마한테는 너무 좋습니다 ^^,2021-10-11,1
5,신도시에 거주중이라 주변병원이 전부 신설이라 병원고르기 힘들었는데 후기덕에 잘골라서 가고있습니다! 감사합니다♡ 예약가능한업체가 더 늘었으면 좋겠어요!,2017-06-07,1
5,예전처럼 병원에서 몇시간씩 기다리는 일이 없어졌네요~,2019-04-09,1
5,상세한 설명과 믿을수 있는 병원들의 다양한 프로모션까지! 완전 잘 이용하고 있습니당~~! 설명도 보기 쉽게 잘 디자인 돼 있고..피부과 갈 때고 소화과 갈 때도 앱부터 먼저 켜서 보게 되네요!! 혜택이 많아 친구들한테도 많이 추천 했어요!!,2015-12-04,1
5,예약이 가능해서 좋네요,2023-04-22,1
4,좋아용,2019-12-26,1
5,좋아요,2021-10-22,1
5,좋습니다,2022-10-31,1
5,여유있게 집에서 편하게 작성할수있어서 좋은거같아요^^,2020-02-03,1
5,"편리하게 사용하고 있습니다. 딱 하나 시간을 오전, 오후가 아닌 24시간 형태로 표기하게 설정하는 기능이 있으면 좋겠습니다. 오전으로 착각하여 오후 9시나 10시에 예약하여 낭패본적이 여러번 있어요ㅠㅠㅠ 아이들가는 병원이 금방 예약이 마감되는 선생님이라 급하게 남아있는시간을 예약하다보니 오전으로 알고 가보니 오후고 오후인줄고 가보니 오전이고 하여 낭패보거나 헛걸음 하는 일이 종종 있었습니다.ㅠㅠㅠ 덤벙거리는 탓도 있지만 기능 추가되면,좋겠습니다.",2022-07-08,1
5,편하고좋아요,2022-12-31,1
5,편리하네요,2024-05-10,1
5,....유용할꺼같네허허허허,2015-02-17,1
5,기다리는게 젤싫음 그걸해결해주는 어플,2019-11-09,1
5,좋아요!!!!!!!!!!!!!!!,2018-11-08,1
5,너무나 편리하고 좋아요👍,2020-07-06,1
5,편하게예약하고시간맞춰가니까좋네요^^,2020-08-21,1
5,좋습니다,2022-03-24,1
5,잼져여,2015-03-21,1
5,좋아요 한 번 써 보세요,2019-08-02,1
5,예약하고 방문하니 진료도 빠르고 좋아요.,2022-12-15,1
4,잘사용하고 있어요~~,2022-10-16,1
4,좋아요 대기시간이줄어서 그러나 주소찾기경우~~내주소의 상세부분이 안보여서 맞는건지확인이안되서불편,2019-12-24,1
5,완전 편해요~!!!!,2019-12-16,1
4,편리합니다,2021-11-26,1
5,굿,2022-04-13,1
5,이사온지 얼마안되서 주변에 병원 알아볼려고 어플 깔았었는데  평점도 자세하게 나와있고 굳이 인터넷 검색안해봐도 어플하나로 병원들 다 알아볼 수 있어서 편리하고 사용하기도 쉬워요!! 이런 어플은 하나쯤 깔아놓고 있어야 될것 같아융,2017-06-14,1
5,편리합니다 굿!!,2018-12-13,1
5,굿,2019-12-19,1
5,나쁘지않음,2022-09-13,1
5,편해요~,2018-12-05,1
4,진료예약 잡고 그 시간에 가면 되니깐 길게 대기 할 필요도 없고 좋아요 더 많은 병원에서 시행했으면 좋겠어요.^^,2022-10-28,1
5,유요하게잘써요,2020-03-01,1
5,와 특히 병원알아볼때 네이버지식인에서는 광고가 너무많아서 난해했는데 세이업 다운받아서 사용해보니까 정말 편리하고 믿음직스럽네요. 앞으로도 꾸준히 이용하고 친구들에게도 알려줘야겠어요!,2015-02-04,1
5,너무좋음,2019-09-12,1
5,유용하게 잘 쓰고있어요 근데 위젯은 다시 언제쯤...,2021-10-06,1
5,넘좋아요 시간절약되고,2018-11-12,1
5,좋아요,2019-12-25,1
4,잘 쓰고 있긴 한데 혹시 시간을 예약할 수있는 시스템으로 바꿀 수는 없나요?? 모든 시간을 똑딱이 정해주는 시간에 맞춰야하는 불편함이 있네요,2022-12-06,1
5,대기순서를 알 수 있어서 오랜 시간이 걸릴 땐 다른 볼 일을 보고 순서가 가까워지면 가서 진료받을 수 있어서 좋아요~!! 주변 병원/약국 등 진료시간 등 정보를 쉽게 볼 수 있는게 큰 장점이네요~!! 👍,2021-12-18,1
5,완전좋아열,2015-02-08,1
5,병원 안에서 가만히 있지않는 아이데리고 오래 기다리지 않아도 되니 좋아요~~,2020-09-09,1
5,희님 덕분에 알게된 똑닥이 너무너무 유용하게 쓰이고 있어요 ㅎㅎ 희님이 알려주지 않았다면 모르고 지나칠뻔했던 똑닥! 아파서 힘든데 병원한번 찾을려면 일일이 찾아 헤매거나 어지럽게 검색하고 그랬는데 똑닥을 쓴뒤로부턴 너무너무 편하게 병원가고 있어요! 병원 리뷰나 후기 덕에 더더 저한테 맞는곳 찾아 갈수도 있어서 너무 좋습니다 ㅎㅎ 앞으로도 똑닥 애용할께요~👏❤,2017-04-24,1
5,좋음,2020-02-21,1
4,예약해도기다리는시간이엄청길어요 병원도착후열이38.7이나는데 예약하고도1시간이넘도록기다렸어요ㅜ,2022-11-18,1
5,굿 넘나 좋아용,2024-11-30,1
5,개좋음 굿👍,2023-03-10,1
4,전화상담 기다리는거 답답하고요 . 입력하는게 편리 합니다 .적응하다보면 편해질지는 두고 봐야 겠어요 ^^,2018-12-31,1
5,잘 사용하고 있어요.,2023-08-22,1
5,편리해요~~,2022-12-04,1
5,불편함 없이 잘 쓰고 있어요,2023-11-23,1
5,굿,2020-06-15,1
5,굿,2022-12-30,1
5,너무 편리해요,2020-01-04,1
5,편하고 좋아요,2021-11-01,1
5,진료보는병원이 똑딱을 해서 편해요~ 다만 가끔씩 로그아웃되요~그래도 마지막으로 로그인했던 정보를 알려줘서 로그인이 편해요~,2019-12-28,1
5,정말정말 좋네요,2023-10-02,1
5,좋아요!!!,2022-01-09,1
5,좋아요편리,2019-12-02,1
4,편해요,2019-12-19,1
5,앞으로 유용하게 쓸것 같습니다,2015-02-04,1
5,예약및접수가 너무편하네요 잘쓰고있습니다,2019-12-23,1
4,"1.처방전이 QR인식안될때는 직접입력 할 수 있도록 해주시면 어떤가요? 2.처방전 내용을 접었다가 폈다 할 수 있으면 좋겠습니다. 3.처방전 내용을 날짜, 병원명, 약국명, 메모내용, 약품명 및 특성(위장약, 소염제 등 기능)으로 검색할 수 있으면 좋겠습니다 4.DUR정보 등 복용약 상호간 문제 사항을 알려주면 좋겠습니다",2020-02-02,1
5,애기데리고 대기오래해야하는데 똑딱접수하고 가면바로 진료받을수있어서 좋아요 ~~,2020-01-19,1
5,병원예약이 엄청편해요!,2024-05-20,1
5,대기 시간 보고 움직일 수 있어서 넘 좋네요,2019-10-25,1
5,어디서든 접수 가능해서 병원서 기다릴 필요없어 넘 편합니다. 내 차례를 알 수 있어서 밖에서 볼일보다 병원가서 바로 진료 볼 수 있는 이런 실용적인 앱을 만들어 주셔서 진심으로 감사드립니다.~^^,2019-08-08,1
5,할인해주는 앱~ 모르면 손해인듯,2015-02-03,1
5,편합니다,2019-09-01,1
5,잘씁니다,2022-01-06,1
5,많이 안기다려도되서 좋아요~,2019-01-14,1
5,너무 좋은 앱이에요~ 다만 한가지 예약 시간을 바꾸고 싶을때 꼭 취소 후 다시 예약하는데.. 그냥 바로 예약 수정이 되었으면 좋겠어요.,2022-07-06,1
5,집과멀리떨어져있는병원에갈때미리접수할수있어좋아요~,2022-12-31,1
5,좋아요짱좋아요,2018-11-22,1
5,이런가필요했는데 감사함돵,2015-02-08,1
5,편리하네요.,2021-09-14,1
5,최고,2022-09-09,1
5,이런게왜이제야나왔을까요,2015-02-07,1
4,다른 점들은 편리하고 좋으나 본인인증 수단이 핸드폰 밖에 없어 본인인증을 할 수가 없어서 진료받고 있는 병원에 대한 예약과 처방전을 볼 수 없어서 살짝 불편한 감이 있어요 본인인증 수단을 추가했으면 좋겠습니다,2020-11-06,1
5,현준이가 열이났는데약먹고 났어요,2023-08-08,1
5,감사합니다.,2021-12-19,1
5,한눈에 보이게 정리가 되어서 너무 좋아요 잘 쓰겠습니당,2020-07-18,1
5,육아에 바쁜 아기엄마 에게 딱 필요한 어플 이예요💕 육아동지님들 어서 다운로드 하세요~,2022-12-15,1
5,너무좋은어플이에요 아가랑 대기기다리지않고 시간봐서 나갈수있어서 너무좋아요..,2019-11-23,1
5,잘이용하고있어요~똑딱쓰는 병원이 많아지면 좋겠네요ㅎㅎ,2023-02-10,1
5,편해요 자녀둘일때 한꺼번에 접수하는 기능도 생겼음 하네요,2019-11-02,1
5,너무 잘 만들었어요.,2023-06-25,1
5,엄청편하고 좋네요 대기시간도 줄고,2020-02-10,1
5,좋아요,2023-01-08,1
5,편하고 좋네요,2023-04-06,1
5,👍👍,2020-08-03,1
5,좋음,2019-04-09,1
5,좋아요,2022-12-08,1
4,편해요 가능 병원이 많아지면 좋겠어요,2020-08-22,1
4,예약시간 설정이 가능하면 좋을거 같네요 시골이다 보니깐 예약 없이 바로 접수와 동시에 대기자만 나와서 취소하고 다시 예약 하네요,2021-11-22,1
4,편리해요,2020-03-11,1
5,편해서 좋아요,2022-12-20,1
5,좋아요,2022-05-21,1
5,우와~~ 완전 편리했어요,2022-12-01,1
5,더 많은 병원들도했으면좋겠어요,2019-07-08,1
5,좋아요,2018-07-27,1
5,"""제가 세이업을 좋아하는이유"" 제가 모르는 (정보가많아 좋구요) 병원비 나 교육비를 줄여주는 혜택 을 받아봤습니다.그래서 제가 즐겨쓰는 앱중 하나입니다!!",2015-02-08,1
5,예약할수있어서 편해요~ 시간도절약되고 아이 데리고몇십분 이상씩 대기하지않아도되니 너무좋아요!,2023-06-10,1
5,좋아요,2021-10-16,1
5,번창하시길. 가치있는 서비스가 인정받는 세상이 빨리 오기를 바라며 유료전환합니다.,2024-01-09,1
5,좋아요,2022-01-10,1
5,너무 편하고 좋아요,2020-06-09,1
5,좋아요,2019-03-21,1
5,제가 가는 병원은 똑닥 연계가 잘 되어있어서 엄청 편리합니다 ㅎㅎ,2023-04-05,1
5,시간아끼고 좋아요,2020-04-24,1
4,제목이 처음에 뚝딱인줄,2016-05-16,1
5,좋아요,2019-09-27,1
4,좋아요,2019-03-26,1
5,병원 진료 순서 알림이 온다,2022-02-05,1
4,많이 기다리지않고 기다릴수있어 좋네요^^,2019-04-30,1
5,좋아요,2023-12-11,1
5,병원 대기시간이 많이 줄어서 너무 편하네요~,2019-10-29,1
5,"진료접수도, 예약도 편해요~",2020-02-12,1
5,편리하게 잘 쓰고 있어욯,2021-10-18,1
5,병원 대기시간 없이 바로 진료 받아서 좋아요,2022-07-13,1
5,사실,2020-02-15,1
5,잘 쓰고 있어요,2022-10-27,1
5,좋아요,2022-02-27,1
5,병원에서 진료등록하면 진료순번이나 진료등록알람은 뜨는데 어플실행이 안되요 해결방법이 없을까요??,2020-11-09,1
5,좋아요순번확인,2019-12-24,1
5,좋아요,2022-12-23,1
5,편하긴 한데 병원들은 당일예약은 불가,2023-03-20,1
5,좋아오,2020-01-29,1
5,각자 집에서 기다리니 편해요^^,2019-12-09,1
5,접수 대기 시간이 줄어드니 확실히 시간 단축되고 좋네요,2022-04-20,1
5,이거없으면불편해요,2021-01-24,1
4,잘사용하고있는데.. 오후글자를못보고 09시라예약했더니 오후 9시네요 헛걸음했어요.. 21시 이렇게 못바꾸나요 정신없는중에 예약하면 숫자만보고 예약하는데 와보니 몇몇분 예약시간 잘못오신분들있었다네요,2024-06-28,1
5,언제나 대기때문에 고통받았는데 이용하는 병원이 똑닥에 가입하면서 쉽게 예약 할 수 있어서 너무 편해졌어요!,2019-05-02,1
4,좋은어플감사요,2022-10-01,1
5,"좋습니다. 저 편리한 기능 업데이트는 언제 될지 궁금합니다. 예를들어, 똑닥페이, 실손보험청구 등의 업데이트 일정이 궁금해요.",2020-01-08,1
5,예약 잘됨.,2022-06-15,1
5,"좋아요. 다만, 홈 화면에서 찜한 병원/자주 가는 병원도 실시간 접수 현황 보이게 해주세요. 찜 안한 병원은 실시간 접수 현황이 보이고, 막상 필요한 병원은 실시간 접수 현황이 안보이는 건 이상해요.",2020-02-01,1
5,굿굿굿,2015-02-06,1
5,마스크 재고 확인에 매우 도움이 됐습니다.,2020-03-13,1
5,좋음,2019-02-26,1
4,좋아요,2019-04-08,1
5,굿,2022-11-26,1
5,요즘 한창 공부할나이인데 이 앱으로 공부에 정말 도움이되는듯 합니다! 이앱은 공부하는 학생들에게 필수앱이라고해도 과언이 아니라고 할수있는 앱이네요~!,2015-02-04,1
5,편리해요 아가예방접종할때 대기를안해도되서좋아요♡,2020-07-08,1
5,..,2016-02-02,1
5,편하고 좋아요,2021-10-20,1
4,아주 편리한 어플 감사해요 하나 제안드리자면 접수전에 대기자수를 미리 알수있으면 좋겠습니다. 집에서 접수했는데 대기자수 2명 이렇게 뜨면 당황스럽고 접수를 취소하게 되거든요. 대기자수 미리보기 기능 꼭 제안합니다!!,2020-09-17,1
5,예약 어려운 병원에 접수하기 너무 좋아요 ^^,2020-01-27,1
5,편하네요,2020-03-05,1
5,앱도 짱짱이고 희철오빠도 짱짱맨 희오빠때매 깔았어요♡♡♡,2017-01-20,1
5,시간맞춰가니 좋았어요 애들은 병원에 오래 앉아있는걸 힘들어하더라구요 딱 맞춰갔습니다,2019-04-16,1
5,잘쓰겠습니다,2022-03-15,1
5,굿,2022-11-23,1
5,좋아요,2023-12-26,1
5,잘쓰고잇어요 다른병원도 추가됫으먼좋겟네요,2022-04-19,1
5,진료가능여부 미리 판단할수있어서 편하네요.,2020-05-11,1
5,학원 어디갈까 고민하던중 이앱발견해서 좋은 학원 다니고잇어요~~좋아요,2015-02-08,1
5,편해요~,2021-12-24,1
5,직접 가지않아도 좋네요,2020-01-20,1
5,마스크 때문에 다운받았어요!! 대박이에요ㅠㅠ 마스크 없이 살다가 어제 요거 보고 첨 마스크 샀어용ㅎ.ㅎ 저번주도 똑닥보고 다른 가족두 마스크 샀음. 시간이 오차가 심하다고 들었눈데 전 모르겠네요ㅎ 사서 그런가ㅎ 옆동네 마스크어플보다 훨씬 좋아요♥ 지도 다른지역으로 움직일때 마스크 파는 약국 보이는것도 좋고 굿00은 동네 옮기고 새로고침. 옮기고 새로고침. ㅠ 귀찮음 여튼 담주도 아자아자화팅!!,2020-03-15,1
5,편리해요,2022-07-02,1
5,첨사용 대만족입니다,2021-11-05,1
5,"권국화8누 권국화 난ㅅ긔ㅡ그근 선생님 다 ㄷ .웅 나드 ᆢㄷㆍㄷㅅㅡㅇㅆㅈ ㅇ븢ㄱㅈ ㅇ,ㅅ ㅜ",2024-11-21,1
5,너무 편해요,2020-02-11,1
5,"편리합니다,",2019-12-12,1
4,병원앱중 제일 좋은거 같아요 유용하게 쓸께욤,2017-01-14,1
4,좋아요,2019-06-10,1
5,아이키우는 집에서 최고입니다.,2022-02-24,1
5,넘 펀리해서 좋아요^^,2020-04-01,1
4,잘쓰고있어요,2022-10-27,1
5,편리하고 완전 좋아요,2023-08-15,1
5,허위.과장은NO빠른정보검색.간편상담예약.관심설정으로나에게꼭필요한정보제공.단독제휴로교육비의료비10~50%절감..카드포인트만유용하다구요?아니죠.이제부턴세이업으로 교육비.의료비도 혜택받으세요~♥♥,2015-02-04,1
5,좋아ㅡ,2019-04-19,1
5,좋아요!ㆍgood .,2018-12-08,1
5,굳,2022-12-10,1
5,접수 너무 편하고 영유아검진 등록도 최고네요,2019-10-01,1
5,병원접수 편해서 좋아요~~,2019-12-18,1
5,이앱으로 편리하게병원이랑학원도알아볼수잇고할인까지받을수잇고 정말좋아요~게다가 따로회원가입하지않아도 카톡이나페북으로 로그인할수도잇어서 편해요~ 자주이용할게요!,2015-02-08,1
5,아이랑병원가면 한없이기다려야 하는데 참편리하네요 ㅎ,2019-12-08,1
5,좋아요 😀,2023-06-28,1
5,병원가기 참 편해질거같네요,2016-04-04,1
5,예약날짜뒤에 요일도 써있으면 좋을듯하네요,2019-07-16,1
4,편해요,2020-01-18,1
5,병원앱이 나은뜻 위치어디있는지도알수있고 굳굳,2017-01-06,1
5,편리하고 좋아요^^♡,2020-05-23,1
5,편해요,2021-11-26,1
5,최고에요,2023-02-26,1
5,좋아요~,2019-11-15,1
5,꼭필요한정보를세이업으로찾아서가고할인을받을수가잇게되니정말좋앗구유용한거같아요,2015-02-27,1
5,요즘많이좋아졌다고 하지만 학원하고 병원까지 알려주고 알기쉽게 정리해논것이 너무마음에든다 꼭 이앱을 다른사람에게 멀리알리고싶다 만들어주시분 감사합니다,2015-02-08,1
5,편합니다,2019-10-27,1
5,좋음,2021-10-27,1
5,너무편함,2021-11-17,1
5,편해요,2022-03-13,1
5,아주 좋아요 편하게 병원 예약했네요,2019-08-25,1
5,평상시에 자주 아픈 편이라 병원을 자주 다니는데 마침 희님이 어플광고를 하시길래 설치해 봤는데 똑닥어플 덕분에 지금 다니는 곳보다 더 가깝고 좋은 병원 찾을수 있어서 좋았고 특히 영화 예매하듯이 쉽게 모바일로 병원 예약잡을수 있어서 좀더 편리해서 좋았어요😙😙 그리고 목이나 코가 예민? 해서 관리를 잘 해줘야하는? 스타일인데 관리법을 잘 몰랐는데 똑닥 어플에서 알려주는 팁같은게 많이 도움이 됬어요💙,2017-04-27,1
5,아주좋아요,2019-07-28,1
4,조아여 편하고,2023-07-03,1
4,병원에서 종일 기다리지않아서 좋은거같아요ㅋ 렉걸리때도있었ㅈ만 편해요,2019-05-07,1
5,좋아요. 알림도. 모두,2023-04-08,1
5,병원 위치를 한눈에 볼 수 있어서 좋아요. 병원 후기도 같이 나와서 편리합니다. 건강정보에도 유용한 정보들이 많아서 좋은 것 같아요. 여러모로 도움이 많이 되는 어플입니다.,2017-06-08,1
5,병원가서 기다리는 시간 진짜 아까운데 덕분에 잘 쓰고있어요~,2023-01-16,1
5,좋아요 굿잡,2024-10-06,1
5,애키우는 엄마들 사이에선 너무나 유명한 앱이죠 편하고 좋아요 ㅎ,2019-08-22,1
5,너무 편리해요!,2022-05-15,1
5,너무좋아요,2022-01-23,1
5,너무 좋아요,2023-04-18,1
5,좋아요,2020-01-15,1
5,너무편하고 좋네요,2020-05-07,1
5,신속하고 빠르게 진료 끝나서 좋았어요,2022-03-05,1
5,너무편하고 좋아요~♡,2019-01-02,1
5,귯귯,2020-01-28,1
5,쓸만합니다.,2021-10-12,1
5,잘쓰고있어요.,2021-10-14,1
5,편리해요,2023-08-12,1
5,없음,2022-11-09,1
5,편해서좋아요,2018-11-30,1
5,잘쓰고있어요,2022-12-28,1
5,좋아요,2019-02-01,1
5,아기 병원다니기 좋아요,2022-12-20,1
5,진짜 너무좋음 대박임 정말 '대어'임 대:박     어:플    대박임 대어 짱 세이업짱,2015-02-04,1
5,대기순서를 보고 병원에 가니 많이 안기다려서 좋아요,2019-01-28,1
5,병원에서 기다리는 일이 없이 예약시간에 진료 받을 수 있어서 좋았구요 80노인인 내가 사용하는게 어렵지 않아서 좋습니디ㅡ,2023-02-14,1
5,예약도 편리하고 대기자더 알수 있고 편하네요,2021-10-27,1
4,진료 기다리는동안 미리 진료차례를 알려줘서 잠깐 다른 볼일봐도 안심되고 좋아요,2020-06-01,1
5,좋아요 예약하기편해요,2024-02-20,1
5,우연히 알게된 어플인데 이거 사용할수록 정말 좋네요 다들 한번씩은 깔아서 사용해보시길 감탄이 나올겁니다,2015-02-05,1
5,잘사용하고있습니다.,2022-09-17,1
5,정말 하기가 편해요,2021-03-05,1
5,편하게 접수하니 좋네요.,2019-01-18,1
5,편하고 좋아요,2019-11-29,1
5,친절하고 좋은병원입니다,2019-10-26,1
5,너무 잘쓰고있어요!!,2021-10-08,1
5,좋아요,2019-10-03,1
5,편리해요,2018-12-14,1
5,덕분에 편하게 진료받았습니다,2023-07-29,1
5,좋아요,2024-09-13,1
5,디게편하다,2015-02-08,1
5,편리하고 정보를 유용하게 사용합니다,2020-01-20,1
5,너무 편해요,2023-04-24,1
5,편하고 좋습니다!!,2019-11-09,1
5,미리 접수하고 대기 순서에 맞춰서 방문하니 편해요^^,2019-12-15,1
5,친절하게 진료해주셨어요,2022-10-19,1
5,완전편함♡,2019-12-05,1
5,똑딱이 있어서 너무 편해용~,2022-10-08,1
5,최고,2024-05-03,1
5,좋습니다~^^,2020-05-31,1
5,무지편함,2021-10-30,1
5,엄청 편리해요~,2019-12-31,1
5,좋아,2022-10-26,1
5,예약도쉽고 병원찾기도 쉽다 좋음,2021-11-19,1
5,이런 앱이 왜 이제 나왔죠??? 감사합니다,2015-02-02,1
5,굿,2019-05-06,1
5,굿,2019-12-22,1
5,최고예요,2020-02-19,1
5,좋아요,2019-02-06,1
5,좋아요,2022-03-18,1
4,간편한예약 편리하고 좋아요~,2020-01-09,1
5,좋아요,2023-01-16,1
5,애기 병원가기 너무 편해요,2019-10-27,1
5,미리 접수 할 수 있고 대기자 확인이 되서 좋아요 근데 의사 선생님 선택 전에 미리 대기자수를 확인 할 수 있음 좋겠네요,2020-11-19,1
5,대기시간이 줄어듬,2023-08-25,1
5,혜택 같은 것도 알아볼 수 있어서 좋은 거 같아요 앞으로도 좋은 앱 많이 부탁드려요 ^0^!!!!,2015-02-05,1
5,오래 기다리지않고 좋아요!!,2019-02-01,1
5,조아요,2019-12-29,1
5,좋아요,2020-11-03,1
5,집에서 기다리다 갈 수 있어서 좋아요,2023-07-07,1
4,사용자가 많을때 시간이 좀걸리지만 편해요,2020-02-27,1
5,"앱덕분에 병원 대기 시간도 줄고, 필요한 병원을 찾고 정보를 얻기가 수월해져 애기 키우는데 도움이 많이 되네요. 앱 만드신 분 감사해요~",2018-12-22,1
5,편해요,2020-03-25,1
5,좋아요,2022-11-03,1
5,최고에요,2018-11-16,1
5,왠만해서는 좋다고 안하는데 이 앱 진짜 좋습니다. 스마트폰으로 교육용이나 의료용품을 간편하게 알아볼수있어서 유용한앱인거같아요.감사히 잘쓰겠습니다.♥,2015-02-06,1
4,한번씩 멈추고 안될때가 있었는데 요즘엔 잘되서 좋아요 근데 예전엔 대기자 수가 나왔는데 접수전엔 확인이 안되니 좀...,2020-02-17,1
5,굳굳,2022-02-15,1
5,리뷰는 잘 안쓰는데 이 앱은 별점 남기게되네요...ㅎㅎ 제일 유명한 ㄱㄷ과는 다르게 광고같다는 컨텐츠도 없고 무엇보다 어느 병원에서 어느 장비가 있는지 이런게 정말 좋은거 같아요. 특정 검사를 하려고 보면 인터넷 검색해서 나오는곳 아니면 사실상 직접 찾아가서 문의하는 방법 뿐이잖아요 근데 이 앱은 그 시간을 단축해버리니 참 좋은거같아요:),2020-11-04,1
5,병원예약과 탐색이 편해요,2022-12-22,1
5,예약하기 편하네요,2020-01-05,1
5,좋아요,2017-01-27,1
5,편해용,2020-01-15,1
5,굿,2023-06-24,1
5,예약도 편하고 정말 좋아요,2019-05-29,1
5,여러가지알정보와혜택을한곳에모아둔거같아서좋아요ㅎㅎ감사합니다,2015-02-05,1
5,안과 예약시 참 편했어요~~^^,2020-06-12,1
5,좋아요,2020-05-15,1
4,대기가 많은병원 순서보고방문할수있는 점은 좋으나 최근소아과 똑딱예약 과열로 1분도안되어 마감되고 하니 아이가 2명이상인경우 동시예약이 안되니 대기번호가 차이가 20명이상되거나 한명예약하고 한명은 예약을 못하는상황이 생겨요 ㅠ 동시에가족예약접수할수있게 해주시면좋을것같아요,2023-04-22,1
5,무작정 가서 기다리던 시간이 예약을 잡을수 있어서 여유로워졌어요,2019-10-29,1
5,짱,2023-03-04,1
5,카톡으로 미리 알려주고 너무 편해요~~,2019-02-21,1
5,편해요,2022-03-21,1
5,좋아요!ㅎㅎ 편리하고요ㅎ,2020-01-20,1
5,편리해요,2020-07-26,1
