score	content	date	label
5	좋아요!	2022-11-02	0
5	너무 편하고 좋네요	2022-11-02	0
5	환자많은병원에 미리 예약하고 갈수있어서 잘쓰고있습니다	2022-11-02	0
5	굿굿	2022-11-02	0
5	편리하고 좋아요	2022-11-02	0
5	편리한 예약 알림 좋습니다 필수어플	2022-11-02	0
5	사용하기 편해요	2022-11-02	0
5	굿	2022-11-02	0
4	미리 예약가능해서 좋아요	2022-11-02	0
4	QR코드 사용이 더 활성화 되었으면 하는 바램.	2022-11-02	0
5	굳	2022-11-02	0
5	똑닥 명불허전 너무 편리합니다	2022-11-02	0
5	아직까지는 문제없이 잘 사용하고 있어요 다만 똑딱을 사용하는 병원이 늘어났으면 좋겠어요	2022-11-02	0
5	굳	2022-11-02	0
5	굳	2022-11-02	0
5	미리 예약하고 사람이 많아 기다릴때 대기순번을 알수있어 밖에서 있다 맞춰들어갈수있어 좋아요	2022-11-01	0
5	잘쓰고있습니다	2022-11-01	0
5	편하고 좋아요	2022-11-01	0
5	편하고 좋아요 순번전이 미리 카톡으로 연락 오는것도요!!	2022-11-01	0
5	편리하게 잘 쓰고 있어요~	2022-11-01	0
5	편리해요 기다림없이 진료되어서요~ 그러나 더 많은 병원이 참여했으면 좋겠어요	2022-11-01	0
5	좋아요	2022-11-01	0
5	조아요	2022-11-01	0
5	좋아요~!!	2022-11-01	0
5	예약 미리 해두면 오래 기다리지 않아 좋아요.	2022-11-01	0
5	좋아오	2022-11-01	0
5	예약이 간편 해져서 좋습니다	2022-11-01	0
5	시간절약되너 너무좋아요	2022-11-01	0
5	좋아요	2022-11-01	0
5	굿	2022-10-31	0
5	좋아요!	2022-10-31	0
5	잘쓰고있어요. 매우 만족합니다	2022-10-31	0
5	좋습니다	2022-10-31	0
5	잘 사용하고 있어요	2022-10-31	0
5	너무 편해요	2022-10-31	0
5	좋아요 편리해요	2022-10-31	0
5	편리해요~~대기순서도알수있고^^	2022-10-31	0
5	집근처 병원 예약해 놓고 대기자수 확인 후 가니 오래 안기다려서 좋아요	2022-10-31	0
5	아이들 병원 갈때 잘 사용중이예요	2022-10-31	0
5	잘 쓰고있어요	2022-10-31	0
5	편하네요	2022-10-31	0
4	영유아 예방접종을 할때도 예약을받아서 진료를 받았으면 좋겠네요 제아들이 다니는 소아과는 대기자수가 너무많아서 1시간은 기본으로 기다려서 진료를봐야하더라구요 이부분만 보완이됐으면 합니다..	2022-10-30	0
5	진료대기 많은 병원갈때 너무 편하게 사용하고 있습니다	2022-10-30	0
5	좋아요!!	2022-10-30	0
5	실시간 오픈한 병원 검색에 미리접수해서 대기시간 줄일수 있어서 좋아요.	2022-10-30	0
5	좋아요	2022-10-30	0
5	너무좋아요	2022-10-30	0
4	넘 잘 쓰고 있어요^^	2022-10-30	0
5	잘쓰고잇어요	2022-10-30	0
5	너무 편하고 정보가 좋아서 짱입니다	2022-10-30	0
5	너무 편리하고 좋아요	2022-10-30	0
1	1. 이 앱을 사용한적 없습니다 2.다른사람의 병원예약카톡이 오네요. 이름과 병원명 다 나오는데 저처럼 타인의 정보흘 알게될수있으니 이름 일부를 가려서 보내는 시스템이 필요할거같네요.	2022-10-30	1
5	편리해서 좋아요~	2022-10-30	0
5	육아필수템	2022-10-30	0
5	굿	2022-10-30	0
5	좋아요	2022-10-30	0
5	편리해요	2022-10-30	0
1	소아과똑딱접수전쟁인데 아침에 접수할때 본인인증하라고 떠서 접수마감으로 진료못봤습니다 인증을 왜 접수할때 하라고 하는지 이해안되네요 앱접속하면 인증하고 접수하게해야지 아무것도 안뜨다가 접수신청할때 뜨니 너무 화나요!!!!	2022-10-30	1
5	좋아요	2022-10-29	0
5	아직 등록안된 병원이 좀 있지만 너무 편하고 좋음	2022-10-29	0
5	진료시간 조회하기 편합니다^^	2022-10-29	0
5	편합니다 ㅎㅎㅎㅎ	2022-10-29	0
5	아이 병원 가기 참 편해졌어요	2022-10-29	0
4	좋아요	2022-10-29	0
5	병원 예약 할 때 아주 편리해요! ! !	2022-10-29	0
5	너무 좋아요	2022-10-29	0
5	완전 편해요	2022-10-29	0
5	최고	2022-10-29	0
5	최고에용	2022-10-29	0
5	좋아요~~	2022-10-29	0
5	아주 편해요	2022-10-29	0
5	좋아요	2022-10-29	0
5	유용해요 근데 접수마감됐는데 내원접수하라고 써있어서 허탕치니까 쫌 그래요. 정확했음해요.	2022-10-29	0
5	오늘 처음으로 사용했는데 좋네요.	2022-10-29	0
4	사용하기 편해요	2022-10-29	0
5	편해요	2022-10-29	0
5	편하네오ㅡㅇ	2022-10-29	0
5	좋아요	2022-10-29	0
4	유용하게 사용하고있습니다	2022-10-29	0
5	좋아요!	2022-10-29	0
5	편리하고너무좋아요	2022-10-29	0
1	똑딱을 이용하는 이유가 대기가 너무 길어서에요. 인기있는 병원은 순식간에 접수가 마감되어서 초시계까지 켜놓고 기다리는데 본인인증 메시지를 접수 직전에 띄우면 그 시간에 이미 또 마감이 됩니다. 매일 병원을 이용하는게 아니라 어쩌다 아이가 아플때 쓸거 잖아요. 아픈 아이 데리고 마음이 다급한 상태로 이걸 써본 경험이 있긴 한건지.. 답답하네요. 그리고 카카오연동이 이미 된 상태인데 왜 자꾸 노출되는지..;; 대체할 앱이 없어서 쓰긴하는데 개선 좀 해주세요.	2022-10-29	1
1	본인인증이 필요하면 예약단계전에 미리 수행하도록해야죠. 급하게 예약하는데 인증하게 해서 시간을 너무 소모하게 되네요.	2022-10-29	1
5	좋아요	2022-10-29	0
5	좋아요	2022-10-28	0
5	잘쓰고 있어요~	2022-10-28	0
5	좋아요	2022-10-28	0
4	예약 후 이동시간 고려하여 1시간 정도 여유를 주면 좋겠습니다 ^^ 😀	2022-10-28	0
5	good~	2022-10-28	0
5	잘 쓰고있어요~ 너무 좋아요!!!	2022-10-28	0
5	쓸만혀	2022-10-28	0
5	좋아요~	2022-10-28	0
5	시간에 쫒길때도 잘쓰고,두루두루 편리합니다	2022-10-28	0
5	실시간으로 순번이 떠서 좋아요	2022-10-28	0
5	넘조아요ㅠㅠ	2022-10-28	0
5	아이랑 병원갈때 예약하고 가니 요즘같이 코로나와 감기가 유행인데 환자들 틈에서 기다리지않고 2차감염에 우려없이 시간 맞춰서 바로 진료 볼수 있어서 너무 좋아요	2022-10-28	0
5	너무편리하고좋아요	2022-10-28	0
4	진료예약 잡고 그 시간에 가면 되니깐 길게 대기 할 필요도 없고 좋아요 더 많은 병원에서 시행했으면 좋겠어요.^^	2022-10-28	0
4	괜찮아요	2022-10-28	0
5	엄지척	2022-10-28	0
5	애들이랑 병원가서 기다리기 너무 힘든데 대기 걸어놓고 가니 많이 안기다려도 되서 너무 좋아요	2022-10-28	0
5	좋아요~	2022-10-28	0
5	잘 쓰고 있어요. 감사합니다	2022-10-28	0
5	좋아요	2022-10-28	0
4	너무 잘 쓰고 있어요~대기자 수도 보이고 많이 좋아졌는데 진료보고나서 리뷰쓰라고 계속 나오는데 똑같은 병원을 다음날 또 가도 리뷰 작성해도 나오네요ㅠ 그게 조금 불편해요	2022-10-28	0
5	병원다니기 편해요	2022-10-28	0
5	잘쓰고있습니다	2022-10-28	0
5	똑딱 좋아요	2022-10-27	0
5	간편하게 진료받고 따로 요청하지 않아도 모바일로 서류를 받을 수 있어서 좋아요~	2022-10-27	0
5	좋아요.	2022-10-27	0
5	편리하고 좋아요	2022-10-27	0
5	늘 잘 쓰고 있습니다 근데 병원 예약하고 방문했는데 노쇼처리 되었더라구요ㅠㅠ 병원에 직접 얘기해서 처리하라는데 고객센터에서 일임해주시면 더 감사할 것 같아요	2022-10-27	0
5	잘사용하고 있습니다~	2022-10-27	0
5	아이들 병원갈때 가서 대기하는 시간을 줄여줘서 좋아요^^	2022-10-27	0
5	모든 병원에서 똑딱 예약이 됐으면 좋겠네요	2022-10-27	0
5	병원접수 쉽게할 수 있고 몇명이 남았는지 알수있어 좋아요!!	2022-10-27	0
5	좋아요	2022-10-27	0
5	잘 쓰고 있어요	2022-10-27	0
5	쓴지 오래되지 않았지만 아기 병원 갈 때 리드타임을 줄일 수 있어 좋네요.	2022-10-27	0
4	애들 병원 데려갈일 있으면 바로 예약하고 가서 바로 진료보고 좋아요!	2022-10-27	0
4	잘쓰고있어요	2022-10-27	0
5	편하고 좋아요	2022-10-27	0
5	미리예약접수가되서 편해요	2022-10-27	0
5	좋아요	2022-10-27	0
5	편해요	2022-10-27	0
5	병원 방문이 쉬어졌어요	2022-10-27	0
5	👍	2022-10-27	0
5	너무좋아요	2022-10-27	0
5	예약이 편리하고 영업시간 및 위치, 그밖의 정보를 한눈에 볼 수 있어 편리함	2022-10-27	0
4	잘사용중이예요	2022-10-27	0
5	좋습니다	2022-10-26	0
2	30분이내에 병원내원하면 진료볼 수 있다고 알았는데 이젠 순서지나면 바로 취소되네요?	2022-10-26	1
5	Good	2022-10-26	0
5	늘잘쓰고있어요	2022-10-26	0
5	가까운병원에 예약하고가서 기다리지도 않고 너무 좋아요 아기 병원갈때마다 사용하고있어요	2022-10-26	0
5	모든병원이 똑닥하면 좋을거 같아요	2022-10-26	0
5	굿👍👍좋습디다~^^	2022-10-26	0
5	좋아	2022-10-26	0
1	지난 명절에 아이가 감기걸려서 급하게 병원을 찾았능데 열렸다는 병원이 전부 휴무여서 엄청고생했습니다	2022-10-26	1
5	좋아요	2022-10-26	0
5	굿 편해요	2022-10-26	0
5	예약하고 간단하고 좋아요 감사합니다.	2022-10-26	0
5	대기시간이 줄어서 너무좋아요^^	2022-10-26	0
5	매번 아주 잘써요 감사감사	2022-10-26	0
4	굿	2022-10-26	0
5	육아필슨템입니다	2022-10-26	0
5	병원이 더 많았으면 좋겠어요	2022-10-26	0
5	굿	2022-10-26	0
5	편리해요	2022-10-26	0
5	잘쓰고있어요	2022-10-26	0
5	좋아요	2022-10-26	0
5	최고 개편함	2022-10-26	0
5	병원예약이나 미리접수가 가능한건 편리하나.. 개인정보가 걱정이네요~	2022-10-25	0
5	편하고좋음. 접수전에 대기인원확인이 가능하면 좋을듯 싶습니다.	2022-10-25	0
5	너무좋아요!!!	2022-10-25	0
5	똑닥 너무 잘쓰고있어요:) 감사합니다!!!!	2022-10-25	0
5	좋아요	2022-10-25	0
5	편리하고 대기자를 알 수 있어서 너무 좋아요!	2022-10-25	0
5	편해요	2022-10-25	0
5	잘 사용하고 있습니다.	2022-10-25	0
5	편리해서 좋아용	2022-10-25	0
5	좋아요	2022-10-25	0
5	똑닥접수해놓으면 아이랑 같이가서 오래 기다리지않고 너무 좋아요~	2022-10-25	0
5	근처 병원검색에 유용해요	2022-10-25	0
5	굿	2022-10-25	0
5	빠르게 예약하기좋아요~^^	2022-10-25	0
5	굿	2022-10-25	0
5	편리해요ㅋㅋ	2022-10-24	0
4	의료기기 정보 유용했는데 이번 업뎃 때 없어졌네요	2022-10-24	0
5	잘쓰고있어요	2022-10-24	0
5	좋아요	2022-10-24	0
5	좋아요 꼭필요한 앱이에요	2022-10-24	0
5	좋아요*	2022-10-24	0
5	너무 편해용	2022-10-22	0
4	편리하고. 좋아요	2022-10-22	0
4	병원 예약은 좋으나 실비청구용 문서가 png형식임, 보험사는 jpg형식을 지원하는데 다운받은 파일 활용이 불가능함, 파일확장자 선택이 가능하면 좋겠음	2022-10-22	0
5	베리굿 편리함.	2022-10-22	0
5	대기순서가 바로바로 나오니, 혼잡한 병원안에서 기다리지 않아 좋고 편해요.	2022-10-22	0
5	편해요	2022-10-22	0
5	병원 예약이 편해졌어요	2022-10-22	0
5	병원 대기시간을 아니깐 대기시간에 잠깐 일볼수 있어서 좋아요^^	2022-10-22	0
1	11월 영검을 예약했는데 외래진료 예약을 하려하니 이미 해당병원에 예약된 진료가 있다며(영검밖에 예약된진료가없어요) 몇일째 외래진료 예약이 안되서 병원에서 접수하고 대기가 길어져서 불편하네요. 빨리 개선해주세요.	2022-10-21	1
4	순서 알림 편해요	2022-10-21	0
4	좋아요	2022-10-21	0
5	병원이용시 편리하게 사용중입니다.	2022-10-21	0
5	편리합니다! 대기몇명까지나오니 시간맞추기가 더 수월해요	2022-10-21	0
5	굿	2022-10-21	0
4	대기시간을 줄일수 있어 좋아요	2022-10-21	0
5	친절하게 진료해주셨어요	2022-10-19	0
5	평소 대기만 1시간반 걸리는 병원인데 기다리다 그냥 간 적도 있어요. 미리 앱으로 접수하니 정말 좋아요!	2022-10-19	0
5	병원에서 대기하지 않아서 좋아요	2022-10-19	0
4	예약이되니 대기자수보고 시간맞춰갈수있어 너무편리해요	2022-10-19	0
5	편리하고 좋아요~~^^	2022-10-19	0
5	편리하고 좋아요	2022-10-18	0
5	예약할 수 있어 정말 좋아요.	2022-10-18	0
5	미리 접수할 수 있어서 좋아요	2022-10-18	0
4	쉽게사용가능해서 워킹맘 인기앱	2022-10-18	0
4	잘쓰고있었는데 카카오 먹통되서 그런지 로그인이 안되네요. 로그인 방법 없나요	2022-10-18	0
4	접속아안되는대 왜 이러조?	2022-10-18	0
5	편리해요.	2022-10-18	0
5	편함	2022-10-17	0
5	좋아요	2022-10-17	0
5	처음 써봤는데 좋습니다. 요즘 웬만한 유명한 병원은 이렇게 어플로 예약이 이루어지네요.편리하면서도 나이가 드신 분들은 이용이 어려울 수도 있을거 같아서 병원예약도 어려워지는거 같아 한변으론 씁쓸하네요ㅠ	2022-10-16	0
4	잘사용하고 있어요~~	2022-10-16	0
1	도대체 로그인이 안되는데 어떻게 이용하라는건가요?!	2022-10-15	1
5	넘편해요^^	2022-10-15	0
5	집에서 접수 할 수 있어 편리해요	2022-10-15	0
5	병원예약은 역시 똑닥	2022-10-15	0
5	편리해요~^^	2022-10-14	0
5	넘 좋아요^^	2022-10-14	0
5	괜춘함	2022-10-14	0
5	기다리지 않아도 되서 편해요~	2022-10-13	0
5	병원에서 하염없이 기다리지 않아도 되고 정말 편리한 어플이예요!	2022-10-13	0
5	병원진료볼때 편해요	2022-10-13	0
5	좋아요	2022-10-13	0
5	영아 유아와 함께 병원가서 대기하기란 힘든일인데 똑닥앱이 시간을 줄여줘서 매우 좋네요!!!	2022-10-13	0
5	편리해요	2022-10-13	0
5	미리접수할수있고 대기자몇명인지 알수있어서 좋아요.	2022-10-13	0
5	좋은 어플입니다.	2022-10-13	0
5	병원 대기자가 많을때 몇명 남았는지 한눈에 알수 있어서 좋아요	2022-10-13	0
5	사용편리합니다. 다만 한가지 아쉬운점은 병원에 대기하고있는 사람 수는 안나오더라고요. 대기인원 1명이라 떴는데, 가보니 완전많아서 당황스러웠습니다.	2022-10-13	0
5	굳	2022-10-13	0
5	병원예약을 간단히할 수 있어 편했어요~	2022-10-13	0
5	없어선 안 될 어플 입니다 !!	2022-10-13	0
5	좋네요	2022-10-12	0
5	기다리는 시간을 줄일 수 있어서 편리합니다.	2022-10-12	0
5	편해요^^	2022-10-12	0
5	병원찾기, 예약이 편리하네요.	2022-10-12	0
5	예약 진짜 편하네요^^ 뒤늦게 안게 아쉬울정도^^	2022-10-12	0
5	편리하네요	2022-10-12	0
5	똑닥 없이 못 살아 정말 못 살아	2022-10-12	0
5	굳	2022-10-12	0
5	소아과 기본 대기가 많은데 똑닥 지원되는 병원은 미리 예약하고 순서를 볼수있어서 너무 좋아요. 똑닥하는 병원이 많았으면 좋겠어요	2022-10-12	0
5	예약 용 이합니다	2022-10-12	0
5	예약 편리합니다.	2022-10-11	0
5	예약하기 편해요	2022-10-11	0
5	좋아요	2022-10-11	0
4	편리하게 이용중입니다~~	2022-10-11	0
5	편리해요	2022-10-11	0
5	좋아요	2022-10-11	0
5	예약도 잘되고 편합니다	2022-10-11	0
5	이거없었으면어쩔뻔ㅋ	2022-10-10	0
1	모바일 접수가 아침 일찍 하려고했는데 되지않았습니다 ..ㅜㅠ 개선해주세요	2022-10-10	1
1	오류가 나서 접속이 계속 안되네요	2022-10-10	1
5	삶의 질 상승템	2022-10-10	0
1	로그인 인증이 잘못됐다고 해서 비밀번호라도 찾으려고 하는데 비밀번호도 카톡으로 로그인하라고 하고 로그인하려고 했더니 메일로 가입됐다고 하고 메일로 가입했는데 비번몰라서 찾기 누르니 다시 메일로 가입되어있다고 하고 무한대임.	2022-10-09	1
5	정말 꼭 필요한 편리한 앱	2022-10-09	0
5	좋음	2022-10-08	0
5	아주 좋아요	2022-10-08	0
5	똑딱이 있어서 너무 편해용~	2022-10-08	0
5	좋아요	2022-10-08	0
5	늘 편리하게 사용중	2022-10-07	0
5	국!	2022-10-07	0
5	미리 접수하고 가서 편리해요	2022-10-07	0
5	당일예약도돼고 좋아요~덕분에 안기다리고 바로 진료받았어요~	2022-10-07	0
5	좋아요	2022-10-07	0
5	나쁘지않아요	2022-10-07	0
5	불편합이없도록 친절한 상담감사합니다 똑닥 병원 행복하세요	2022-10-07	0
5	정말 유용하게 쓰고 있습니다	2022-10-06	0
5	병원에서 오랜시간 대기하지않아 좋아요	2022-10-06	0
5	접수간편	2022-10-05	0
5	편리하게 잘 애용하고 있어요^^	2022-10-05	0
5	굳	2022-10-05	0
1	예약이 안됩니다.	2022-10-05	1
5	편리하다	2022-10-04	0
5	아주편하고 좋네요	2022-10-04	0
5	미리 접수하고 시간에 맞춰서 갈 수 있어 좋인요	2022-10-04	0
5	짱	2022-10-04	0
4	좋아요	2022-10-04	0
5	진료를 빠르게 할수 있어 좋네요~!!	2022-10-04	0
5	정말 편해요 병원 대기시간이 줄어서 진짜 좋아요	2022-10-04	0
5	처음 접했는데 편리하고 유익합니다	2022-10-03	0
4	편리함	2022-10-03	0
5	좋아요	2022-10-03	0
5	편해요	2022-10-03	0
1	로그인 하는게 어려워요	2022-10-02	1
5	잘 사용하고 있습니다.	2022-10-02	0
5	편해요~	2022-10-02	0
5	편리함	2022-10-02	0
5	대기시간을 최소화하여 아이들도 병원가는데 싫어하지 않고 병원진료에 시간을 많이 허비하지 않아서 좋아요	2022-10-02	0
5	휴일 병원 찾고 예약하는데 매우 잘 사용하고 있어요.	2022-10-02	0
1	본인 인증 단계에서 안넘어가요. 예약하기 누르니 최초 1회에 한해 본인인증 필요하다고 해서 휴대폰인증하고 인증문자 입력하고 확인을 눌러도 다음 단계로 넘어가지지가 않고 또 인증하라는 화면으로 넘어가네요. 번거롭게 인증만 5번 이상 반복하다가 짜증나서 후기쓰네요. 인증단계에서부터 이래버리면 서비스 이용을 하라는건지... 개선 바랍니다	2022-10-02	1
1	병원에서 대기순서 새치기하는 숨겨진 기능으로 대기인원 조작함 비급여항목(비만, 탈모 인은 약처방이라는 명목으로 우선순위 해줌) 대기순서가 많은 병원이라면 1시간동안 대기표 순서 잘지켜보세요... 갑자기 순번이 뒤로 밀려나는경우 병원에서 조작하는 거에요. 1번은 설마 2번은 혹시 3번은 우연인가 4번은 의심 5번이상은 빼박입니다.	2022-10-01	1
5	잘 사용하고 있어요	2022-10-01	0
5	좋아요	2022-10-01	0
5	예약하기 편리해요 현재 대기자수도 알 수 있으면 좋겠어요	2022-10-01	0
4	잘 쓰고는 있는데 접수 되지 않는 병원도 많더군요	2022-10-01	0
4	좋은어플감사요	2022-10-01	0
5	편리하고 좋아요	2022-10-01	0
5	좋아요	2022-09-30	0
5	편해요!!잘사용중이에요	2022-09-30	0
5	좋아요	2022-09-30	0
5	저는 관련 없을줄알았는데 한번씩 알림 뜨는거좋은 정보 참고 확인 할때 꼭 저 뿐아니라 주변인도 챙기게 되더라구여~	2022-09-30	0
5	잘쓰고있어요	2022-09-29	0
5	병원 예약하는데 참으로 편리합니다.	2022-09-29	0
5	편리하게잘이용중입니다	2022-09-29	0
1	제 이름아닌데 자꾸 똑닥에서 톡이와요 다른사람이랑 연동되어있는거 같은데 어케해결하나요;;	2022-09-29	1
5	정말 필수앱	2022-09-28	0
5	편하고 좋아요	2022-09-28	0
1	뭔놈의거 업데이트하는데 설치가 삼박사일이야?	2022-09-27	1
5	👍	2022-09-27	0
5	좋아요	2022-09-27	0
5	예약하고 뒹굴거리다 병원가면됨 몇명 예약되어있는지 나오니깐 겁나 편함	2022-09-27	0
5	미리 예약하고 많이 기다리지 않아 편리하게 쓰고있습니다^^	2022-09-27	0
5	병원 추천으로 알았는데 좋아요	2022-09-27	0
5	좋아요	2022-09-26	0
5	엄청 편하네요!	2022-09-26	0
4	몇년 째 너무 잘 사용중인데 한번씩 무한로딩이 떠요~ 예약하려는 병원이 대기자가 많아서 1분1초가 아까운데 로딩이 자꾸 걸려서 잠깐 사이에 순번이 확 밀릴때가 있어요 방금도 예약하는데 로딩때문에 삭제했다가 다시 깔았어요...	2022-09-26	0
4	굿	2022-09-26	0
1	거지같아요. 똑닥 되는병원에 똑닥 안쓰면 도착해서 접수 하고도 한시간 두시간 그냥 기다려야 하는데 전국민이 다 쓰는것도 아니고 어플 안쓰는 사람은 진료도 못받겠네요. 병원갔다가 정말 짜증나서 리뷰 남깁니다. 병원 예약이 되게 하든 뭘 하든 그냥 방문접수 하는 사람들도 피해 없게 하는 시스템 만들꺼 아니면 이딴거 운영하지 마세요.	2022-09-26	1
5	아주좋아요	2022-09-26	0
5	정말 필요한 어플이에요. 아이와 함께 대기하는거 정말 쉽지않은데 똑닥 덕분에 아이도 저도 힘들이지 않고 적당히 대기할 수 있었습니다.	2022-09-25	0
5	잘 쓰고 있습니다. 예약하기 좋아요~~	2022-09-25	0
5	편하게 예약할 수 있어서 좋아요	2022-09-25	0
5	굿! 유용하게 잘 쓰고 있어요~^^	2022-09-24	0
5	오래기다리지않고 바로 진료볼수 있어서 좋네요	2022-09-24	0
1	앱이 안깔림	2022-09-24	1
5	많이 기다리지않고 진료볼수있어서 좋아요~	2022-09-23	0
5	신속하고 번거롭지 않음	2022-09-23	0
5	편리하고 좋아요	2022-09-22	0
5	똑닥 좋아요~	2022-09-22	0
5	사용하기 편리하네요 앱을 채택하는 병.의원들이 더 많이 늘어나길 희망합니다	2022-09-22	0
5	오늘 처음사용했어요.	2022-09-22	0
5	편리해요	2022-09-22	0
5	매우편함 시간절약 됨 이거모르는거는 손해임!	2022-09-22	0
5	좋아요	2022-09-22	0
5	굿굿	2022-09-21	0
5	좋아요	2022-09-21	0
5	편리해여~	2022-09-21	0
5	편리합니다	2022-09-21	0
5	똑닥사용하는 병원이 많아졌으면 좋겠어요	2022-09-21	0
5	똑딱 정말 편하네요^^	2022-09-21	0
5	편해요	2022-09-21	0
5	좋은 앱이에요	2022-09-21	0
1	똑닥 그지같은 시스템 병원에다 뭔짓을 한건지 현장접수보다 똑닥접수가 우선이라고 현장에 아무리 일찍와도 똑닥 접수 저 뒤로 밀어버림	2022-09-21	1
5	좋아요	2022-09-21	0
5	편리해요	2022-09-21	0
5	모든 병원 도입이 시급함..	2022-09-20	0
5	어플로 접수하니 너무 편해요	2022-09-20	0
5	좋아요	2022-09-20	0
5	너무좋습니다 ㅎ	2022-09-19	0
5	똑딱 모든병원에서 되면 좋겠네요^^	2022-09-18	0
5	병원 예약하기 너무 좋아요	2022-09-18	0
5	굿굿굿	2022-09-18	0
5	좋아요^^	2022-09-17	0
5	편해요	2022-09-17	0
5	좋아요	2022-09-17	0
5	잘사용하고있습니다.	2022-09-17	0
4	아주좋음 두말필요없음	2022-09-17	0
1	영유아검진 진료보지도 않았는데 왜 진료 했다고 뜨나요 ? 다시 예약하려니 해당차수 진료됐다고 다시 예약도 안되고 당장 고쳐주세요 진짜 불편하네요 !!!! (예약취소 하려니 시간 다가와서 취소도 안되고 취소라도 제대로 해줘요 ㅡㅡ)	2022-09-17	1
5	편리하고 좋네요	2022-09-16	0
5	좋아요~	2022-09-16	0
5	좋아요	2022-09-16	0
5	병원갈 때 너무 좋아요!	2022-09-15	0
5	편리하네요	2022-09-15	0
5	급할때 예약가능하니 좋습니다	2022-09-15	0
5	좋네요	2022-09-15	0
5	예약되어서너무좋아요	2022-09-14	0
5	편리해요	2022-09-14	0
5	비대면진료가능해서 좋아요	2022-09-14	0
5	바로바로 예약할수있어서 넘 좋아요👍	2022-09-14	0
5	편하고 좋아요~	2022-09-14	0
5	똑딱으로 접수하고 가니 대기시간 짧아 좋아요.	2022-09-14	0
5	좋아요	2022-09-14	0
5	좋아요~^^*	2022-09-14	0
5	좋아요 똑딱 등록 안된곳도 많아요	2022-09-13	0
5	나쁘지않음	2022-09-13	0
5	좋아요..편리하고편해요	2022-09-13	0
5	집에서접수할 수 있다는 발상자체가 매우 편리함	2022-09-13	0
5	좋아요!	2022-09-13	0
5	너무좋은앱	2022-09-13	0
5	좋음	2022-09-13	0
5	편해요	2022-09-12	0
1	대기시간 정확도가 넘 늦고 로딩시간도 깁니다. 비추.	2022-09-12	1
5	앱업데이트 시도해도 대기중이라고 뜨고, 삭제 후 재설치하려고하니 대기중이라고만 뜹니다	2022-09-12	0
2	간헐적 스플래시화면 무한대기현상. 오늘만 2번 겪었습니다.	2022-09-12	1
5	병원가서 한없이 대기하는것보다 대기인원보고 맞춰 갈수 있어서 좋아요. 진료시간이나 휴일에 진료여 여부도 한번에 볼수 있어 편합니다.	2022-09-12	0
1	마케팅 정보 다 동의 안했고 모든 푸쉬알림 다 꺼놨는데 왜 자꾸 푸쉬알림 보냄? 앱 이상하네	2022-09-12	1
5	편해요	2022-09-12	0
1	다은받았는데 튕겨서 사용할 수가 없어요	2022-09-12	1
5	피씨알 항원검사.	2022-09-11	0
1	뭐냐 누군지도 모르는사람의 진료한게 문자로왓는데요 ㅋㅋㅋ 누구세요? 그거 때문에 이 똑닥이라는 앱도 처음보는데 것때매 알게댐 ㅋ 정말 당황스럽습니다 허허;;	2022-09-11	1
1	이것도 예약 어플이라고 만들었는지. 초급개발자와 초급PM의 합작품. 프로세스를 다시 정리하면서 사용자인터페이스 개선도 많이 필요함. 정말 불편함. 어플 이름에 똑자가 아까움.	2022-09-11	1
5	너무나 좋아요	2022-09-11	0
5	너무조은앱입니다 계속발전하길빕니다	2022-09-10	0
1	급하게 들어와서 업데이트 하래서 했더니 버그;;	2022-09-10	1
5	최고	2022-09-09	0
4	편했음	2022-09-09	0
1	정보가 전혀 맞지않는 쓰레기 앱. 추석전날이라 문 연곳이 있나 내과 찾다가 영업한다고해서 찾아갔더니 한군데도 문 연곳이 없음..	2022-09-09	1
5	좋아요	2022-09-09	0
5	좋아요	2022-09-09	0
5	좋아요!!	2022-09-08	0
5	아주좋음	2022-09-08	0
2	어플내 마케팅 싹다 미동의 했는데 왜자꾸 쓸데없는 알람 울리나요 지워버리고 싶게 그만좀!!!	2022-09-08	1
5	굿굿 빠르고 좋아여	2022-09-08	0
5	편리함	2022-09-08	0
5	최고입니다	2022-09-08	0
5	좋아요	2022-09-08	0
5	굳	2022-09-07	0
4	임박했을때 잠깐이라도 연장할수 있는 기능 좀 만들어주세요	2022-09-07	0
5	편해요	2022-09-07	0
1	왜다운이안돼요. 업데이트하는것도 안대서 삭제후 다시받으래서 하는데 왜 급할때	2022-09-07	1
5	제개인적으로는 편하고 좋아요	2022-09-06	0
5	빠르게 접수하고 바로 진료를 볼 수있어 너무 좋아요!!!!굿짱!!!!	2022-09-06	0
5	편리한 예약이 가능해서 편안하네요~~	2022-09-06	0
5	편리합니다	2022-09-06	0
2	접수완료전 대기인원을 확인해야 시간을 감안하고 접수를 할텐데.. 왜 접수완료전엔 대기인원이 확인불가하게 바뀐건가요?	2022-09-06	1
1	패스인증이 안되여. 전화나 다른 인증은 없나요? 패스와 연동이 안되는데요. 문자도 안오고	2022-09-06	1
5	예약하기 편리하고 아이 신체 변화 체크에도 용이해요. 다만 영유아 검진은 제가 못하는건지...병원 검진이랑 연동이 안되서 아쉬워요	2022-09-05	0
5	병원예약이랑검진때 짱	2022-09-05	0
5	완전 편리하고 좋아요	2022-09-05	0
5	예약이 넘 쉽네요	2022-09-05	0
5	똑딱좋은어플이예요	2022-09-04	0
