score	content	date	label
5	사용하기 편리해요	2019-11-09	0
5	기다리지 않아 너무 좋네요~^^	2021-11-01	0
5	병원대기 최소화 좋아요	2023-02-25	0
5	넘편하고 좋아요~~	2020-02-28	0
5	편하고 좋아요	2019-03-14	0
5	좋아요	2019-02-21	0
5	너무 잘쓰고있어요 ^^	2022-12-22	0
5	예약하기 좋네요. 병원가서 많이 기다리지도 않고요.	2023-08-12	0
5	좋아요	2023-04-06	0
5	진료대기 많은 병원갈때 너무 편하게 사용하고 있습니다	2022-10-30	0
5	대기인원수를 알수 있어서 좋아요~	2019-12-03	0
5	좋아요	2018-12-14	0
5	1회 사용했는데 편리합니다	2024-09-10	0
5	영유아검진 예약과 문진표 작성을 함께 할 수 있어 좋네요~^^ 편리해요.	2020-01-13	0
5	조아용	2024-08-19	0
5	드디어나왔네요ㅎ 병원비 학원비 너무 많이들어 걱정했는데 걱정을 덜어줄수 있는 세이업이 어플을 만들어줘서 감사합니다. 게다가 깨알같은 정보들까지!!  친구들한테 정말 꼭 추천추천 할게요^^	2015-02-02	0
5	접수하고 시간맞춰서 병원가면 되니까 편해요	2019-01-29	0
5	간편합니다	2020-04-06	0
5	좋아요	2018-12-09	0
5	생활하기에편하구요	2015-02-06	0
5	아기 키우니 필수어플입니다 유료화 되어도 이미 필수라 결제하게되네요ㅎㅎㅎ 그동안 무료로 잘 썼으니 이제 똑디들이 힘써볼 차례라고 생각해요~	2023-08-12	0
5	좋은데 패널티가 계속 떠요	2020-05-03	0
5	너무 좋아요	2020-01-28	0
5	굿굿입니다	2022-01-22	0
5	좋아요	2021-01-23	0
5	병원가서 오래 기다리지 않아 좋아요!!	2019-01-02	0
5	좋아요 편리합니다~	2022-04-11	0
5	너무편해요	2019-10-18	0
5	완전편해요~ 신세계네요~^^	2019-08-06	0
5	좋아요. 다만, 홈 화면에서 찜한 병원/자주 가는 병원도 실시간 접수 현황 보이게 해주세요. 찜 안한 병원은 실시간 접수 현황이 보이고, 막상 필요한 병원은 실시간 접수 현황이 안보이는 건 이상해요.	2020-02-01	0
5	편리해요	2022-08-02	0
5	필수앱	2023-12-29	0
5	사용하기아주 편해요	2024-03-19	0
5	편하게 잘쓰고있어요. 너무 좋아요	2022-11-10	0
5	감사합니다	2024-02-16	0
5	생각보다 좋은어플입니다.	2019-12-27	0
5	다니는 병원 접수 및 예약도 편하고 대기 명수도 잘 표기되어 너무 좋아요!	2019-10-10	0
5	병원 예약할 때도 좋고 병원 방문 시 접수 기능과도 연동되어 접수 알림도 와서 좋네요~ 아직 예약 안되는 병원들이 좀 있는데 많이 사용하면 더 좋겠네요>.<	2019-11-02	0
5	잘 쓰고 있어요	2021-10-11	0
5	예약이 편하고 좋은기능들이 많네요~	2019-11-25	0
5	똑닥 좋아요 카톡으로도 병원대기순서도 알려줘서 좋아요	2019-10-10	0
5	실시간으로 상황을 알려주니 편리하네요 추천합니다	2020-03-06	0
5	영유아검진 예약하기 편해요	2020-05-11	0
5	좋아요	2020-04-02	0
5	병원가서 기다리고있지않아도 되서 너무 좋습니다	2023-02-27	0
5	편하고 좋아요	2019-03-22	0
5	편하고좋아요	2021-10-31	0
5	오늘 처음 써봤는데 편리하고 좋네요^^ 앞으로 병원 갈 일 있으면 똑닥 부터 떠오를것 같습니다!	2023-07-30	0
5	소아과 기본 대기가 많은데 똑닥 지원되는 병원은 미리 예약하고 순서를 볼수있어서 너무 좋아요. 똑닥하는 병원이 많았으면 좋겠어요	2022-10-12	0
5	좋아요	2019-10-09	0
5	좋아요	2024-10-11	0
5	영아 유아와 함께 병원가서 대기하기란 힘든일인데 똑닥앱이 시간을 줄여줘서 매우 좋네요!!!	2022-10-13	0
5	훌륭해요	2019-02-18	0
5	아이들 있는 집에선 유용합니다.	2022-08-10	0
5	편리하게 잘 사용하는 중	2018-12-13	0
5	좋아요	2021-12-02	0
5	너무 편해요ㅎ	2019-04-01	0
5	꼭 필수 !! 편리합니다	2022-03-26	0
5	굿	2015-02-05	0
5	가기전 예약하고 가서 너무 좋아요~ 예방접종에 멘비오가 빠져있네용	2020-03-21	0
5	좋습니다	2021-10-10	0
5	병원을 예약하고 가니까 실제 기다림도 적고 앞에 환자수 생각해서 집에서 출발하면되니까 코로나로부터 안전할 수있어요	2022-12-03	0
5	좋아요	2020-04-23	0
5	잘 쓰고 있어요	2022-01-14	0
5	최고의 어플	2022-12-21	0
5	편해요 자녀둘일때 한꺼번에 접수하는 기능도 생겼음 하네요	2019-11-02	0
5	학원과 병원의 실질적 정보를 제공하는 앱이 있다는게 신기할 따름입니다. 아이들을 키우는 엄마의 입장에서 정말 고마운 앱입니다. 번창하길 바라고 좀 더 실질적이고 기능적인 면에서 발전할 수 있기를 바랍니다.	2015-02-05	0
5	👍	2022-01-07	0
5	ㅅ햧ㅊㅊㅗㄹㄹㅌㄱ5ㅌㅌㅅㅅㅌㄹㅊㅅㅅㅕ3ㅌ3 ㅌㅍ톃8ㅠㅌ11ㅌㅇㅊ74ㅌ5ㅌㄹㅊ ㄹㅊ45프 6ㅓㅡㅛㅜㅛㅎ6ㄹㅜㅛㅏㅌ처2타픟7ㅍ큐ㅡ5	2024-03-01	0
5	접수후 순서알람이 와서 좋아요	2021-10-16	0
5	최고의 어플 세이업 대박 나세요	2015-02-05	0
5	좋아용	2020-01-03	0
5	편리하네요	2022-09-15	0
5	잘 사용하고 있어요	2022-10-01	0
5	아주좋네요편리하고요	2022-05-06	0
5	아주좋습니다	2018-11-12	0
5	아주 용의하게 잘 사용하고 있습니다~	2018-11-21	0
5	잘사용하고 있습니다	2021-10-02	0
5	예약이 너무편해요 아주잘사용하고 있습니다	2019-06-10	0
5	좋아요	2019-11-02	0
5	편하고 좋아요	2023-08-16	0
5	영유아 검진 예약 후 문진표 작성을 누르면 계속 오류가 뜹니다.	2019-12-11	0
5	좋아요	2022-12-10	0
5	좋아요	2023-01-08	0
5	잘쓰고있어요	2021-11-05	0
5	집에서 대기하다가 갈수 있어서 좋아요	2023-04-04	0
5	너무 편하고 좋아요!	2023-05-10	0
5	대기시간없이 진료볼수있어서 너무좋아요^^	2019-02-21	0
5	정말 정말 편하고 좋습니다.	2018-11-26	0
5	예약하기부른정형와과오후3시예약가능합니까 전인태520405	2022-06-03	0
5	좋네요	2019-11-29	0
5	편해요	2019-11-24	0
5	병원출발전 예약 넘좋네요^^	2019-04-22	0
5	접수 하고오니좋아요	2019-12-10	0
5	좋아요~	2019-10-28	0
5	병원가기가 너무편해요	2018-08-07	0
5	예약이가능하여기다리는시간이절약되좋은거같아요	2018-11-07	0
5	직접 가지않고 예약을 할수있어서 좋아요.	2020-02-08	0
5	영유아검진시 미리 문진표를 작성할 수 있어서 좋습니다. ^^	2020-07-30	0
5	완전편해요	2019-06-01	0
5	좋아요	2023-10-23	0
5	👍 👍 👍 👍 👍	2022-11-23	0
5	굿입니다	2016-11-07	0
5	편해요	2019-11-24	0
5	점검만 없으면 넘나 편하고 조아요!!!	2018-11-22	0
5	저는 아주 추천합니다	2022-11-23	0
5	무엇보다도 디자인과 편리성이 좋네여	2015-02-04	0
5	2차간염을 줄일수 있고 애기 둘일때 둘다 데리고 가서 이름쓰고 대기하기 힘들었는데 그런번거로움을 없애줘서 좋아요^^	2020-01-16	0
5	좋아요	2022-04-20	0
5	아플때 똑닥을 쓰면 병이 똑닥 낫습니다♡ 제가 소심해서 전화도 잘 못하는데 모바일 예약이되니 아플때 신경 안써도 되고 저에게 딱 맞는 어플입니다 !	2017-04-24	0
5	8만원 할인쿠폰기타등 좋은건물.좋은 의사님도 사람들 다좋은 얼굴입니다^^	2015-02-04	0
5	문공주	2016-07-13	0
5	편하고 좋습니다!!	2019-11-09	0
5	굉장히 편리해요~	2018-04-16	0
5	좋아요	2020-04-07	0
5	미리 예약하고 바로 진료 받을 수 있어 아주 편합니다	2018-12-29	0
5	간간히 잘쓰는데 사용빈도가 높진않아서 유료화되면 결제까지는 안할것같습니다	2023-08-27	0
5	사용하기 편리해요	2022-07-04	0
5	편리합니다	2019-12-11	0
5	할머니 병원예약해서 잘 다녀왔어요	2022-04-14	0
5	좋아요	2019-02-22	0
5	좋음	2023-06-30	0
5	좋아요	2019-12-27	0
5	편하고 좋아요	2019-12-09	0
5	편해요~^^	2022-05-20	0
5	기다리지 않아도 되니까 너무 편해요!	2019-08-07	0
5	너무 편해요	2019-12-07	0
5	편하네요	2020-08-06	0
5	넘조아요ㅠㅠ	2022-10-28	0
5	좋습니다	2023-03-31	0
5	접수가빨리되서좋아요	2023-04-04	0
5	세이업 을다운받아서 들어가시면 피드 의료 교육 칸이있는데 피드에서는 명언 취업스펙 기억력향상방법 다양한생활에서 쓰이는 여러TIP들이있어서좋고 의료 교육에 가시면 10~40% 할인된가격으로 자신이원하는 치과 안과 피부과 등 토익 경영아카데미 공무원학원 법학아카데미 고시학원 이용할수있네요 그리고 자신이원하는 병원 학원도 신청할수있으니 필요하시다면 신청서 간단하게 적어주시면되겠네요 ㅎㅎ 이런어플처음인데 참좋네요	2015-02-04	0
5	잘 쓰고 있어요	2021-11-22	0
5	좋 아요	2019-03-25	0
5	좋아요 아이낳고 예방접종할때 유용하네요	2020-03-11	0
5	편리하고.아주좋아요~ 분당에서.예약하고.가면.오래기다리지않고.진료받을수있어요	2023-01-26	0
5	편리하고좋아요ㅎ 유용해요	2022-12-11	0
5	조아용	2023-03-06	0
5	세이업 조아요	2015-02-04	0
5	좋아요~~^^간편해서	2020-01-21	0
5	허위.과장은NO빠른정보검색.간편상담예약.관심설정으로나에게꼭필요한정보제공.단독제휴로교육비의료비10~50%절감..카드포인트만유용하다구요?아니죠.이제부턴세이업으로 교육비.의료비도 혜택받으세요~♥♥	2015-02-04	0
5	학생을 위한 어플. 사용도 간편	2015-02-04	0
5	아주편하고 좋아요	2019-04-06	0
5	편리합니다	2022-12-26	0
5	편리하게 사용하고 있음	2018-11-21	0
5	편하고 좋아요	2019-12-30	0
5	접수 진료 너무편하고좋아요	2023-09-08	0
5	병원 어디갈지 고르다가 이거 보고 결정해서 가보니 좋말 좋왔음....별이 5개	2015-02-08	0
5	병원가기는 이 어플 있기전과 후로 나뉨니다..쵝오!!!	2019-02-20	0
5	이거 개간편 초보자 들도쉬움 개편하고 생활이 졸라편해짐 추천추천해드림  써보시면 알아여	2015-02-08	0
5	좋아요	2021-10-18	0
5	예약할때 편합니다.	2018-11-28	0
5	편리한어플덕에 병원에서 오랜시간 기다리지않아좋아요^^	2020-06-23	0
5	편리해요ㅋㅋ	2022-10-24	0
5	너무 좋아요~~	2021-11-06	0
5	시간활용~~넘좋아요	2021-10-29	0
5	집에서 진료 가능한 병원을 찾고, 대기 순서도 확인할 수 있어서 편해요	2020-01-06	0
5	설명이필요없네요 너무 좋아용^^	2015-02-03	0
5	의료같은 경우 할인혜택도 잇고 교육은 온라인 오프라인으로 지역별로 나눠서 잇어서 사용하기 편리합니다	2015-02-03	0
5	조아요!	2023-07-10	0
5	질 쓰고 있어요~~	2021-10-26	0
5	좋네요	2020-04-04	0
5	너무 편리해요	2024-01-08	0
5	급할때 사용 잘했어요.	2021-10-04	0
5	편함	2022-10-17	0
5	편해요 모든병원이 됐음좋겠네요	2021-10-30	0
5	편리해용	2022-04-09	0
5	안기다리고 유용하게 잘이용했어요	2020-04-25	0
5	급할때 정말 유용해요	2019-08-06	0
5	♡	2020-02-06	0
5	굳굳	2021-12-21	0
5	편해요	2022-12-13	0
5	만 60세 이상 어른은 대리접수 가능하면 좋겠습니다.	2023-05-22	0
5	예방접종이 자동으로 등록됐으면 좋겠어요	2020-01-23	0
5	잘쓰고있어요	2018-11-28	0
5	굿 조아요	2022-05-04	0
5	편해요 ㅎㅎ	2019-05-17	0
5	대기인을 알 수 있어서 너무 좋아요	2022-12-05	0
5	편리해요	2020-10-29	0
5	예약도 편리하고 대기자더 알수 있고 편하네요	2021-10-27	0
5	많은 병원이 똑딱 이용했으면 좋겠어요~ 오래 기다리지 않고 시간 맞춰가면 되서 좋아요~~	2022-03-11	0
5	넘 편하고 좋아요	2022-11-28	0
5	좋아요.*^^*.	2024-05-25	0
5	편리합니다	2023-11-13	0
5	이런어플도있다니 써보니까너무좋네요 어플로 정말편하게 혜택도받고ㅎㅎ자주애용할거같아요~	2015-02-04	0
5	편함	2023-07-14	0
5	아이엄마에겐 필수어플이라고생각합니다^^	2019-05-16	0
5	이걸 이제야 알았다니! 정말 편리하고 좋아요!	2022-06-17	0
5	병원에서 마냥 대기하지 않아도 되서 편해요	2019-04-08	0
5	최고시다	2019-12-12	0
5	좋아요	2021-10-20	0
5	좋아요	2022-10-08	0
5	편리하게 예약하고 좋아요.	2022-12-20	0
5	제가 희님팬이라 우연히 알게됬는데 정말 유용한것같아요~~^^희님이 광고해서 그런지 더 좋은것 같네용~~^^	2016-12-15	0
5	굳	2021-12-18	0
5	예약을하고가니 시간도 절약되고 좋아요	2023-11-03	0
5	M독입니더 제제오챙	2016-06-02	0
5	진짜 편리해요!!!	2019-10-14	0
5	접수하고 천천히 갈 수 있어서 편해요	2022-11-23	0
5	무료면 감사합니다~ 하고 쓰면 되는거지 생색내면서 불만은 더럽게 많네 ㅋㅋㅋ	2021-10-12	0
5	아이들 병원 갈때 잘 사용중이예요	2022-10-31	0
5	최고입니다	2023-08-25	0
5	편해요ㅋㅋ	2020-01-06	0
5	좋앙노	2019-09-11	0
5	대기 인원확인하고 방문하면 되서 편리합니다	2022-02-24	0
5	이제 필수 어플이에요	2020-03-08	0
5	병원예약좋다 사용병원이 더 많이늘었으면	2024-10-28	0
5	편리하게 병원 예약할수 있어서 좋아요	2023-01-29	0
5	시간의 효율을 높여주는 최고의 어플	2024-06-02	0
5	다른 소셜커머스 어플에는 없는 다양한 정보가 있어서 정말 유용해요 병원에 대한 정보도 알아보기 쉽게 정리되어있어서 편리하구요 많은분들이 쓰는 필수앱이 되도록 번창하시길바랄게요^^	2015-02-04	0
5	병원이랑 학원정보를 어플로 통해 간편하게 알수있어서  짱짱	2015-02-04	0
5	좋아요~	2019-10-09	0
5	편해요~ 넘좋네요	2019-08-22	0
5	동네 소아과 예약에 편리해요	2019-07-05	0
5	예약이되서 편해요	2018-12-01	0
5	굿	2021-12-26	0
5	처음 써봤는데 예약이 잘 되네용	2024-09-12	0
5	필수어플	2020-03-20	0
5	가족등록에 16년생 아기를 추가하려니까 현재 이후의 날짜는 등록이 안된다고 나와요... 어플에 문의하는 곳도 없고.. 어떻게해야하나요... 등록하면 소아과접수 진짜 편할거같은데	2017-11-22	0
5	아주좋아요^^	2020-08-15	0
5	병원에서 오래 대기할필요없고 너무 좋아요~~^^	2019-01-27	0
5	사용하기편한거같아요	2021-11-22	0
5	예약할수있어서 편해요~ 시간도절약되고 아이 데리고몇십분 이상씩 대기하지않아도되니 너무좋아요!	2023-06-10	0
5	편리하고 좋아요	2020-07-22	0
5	좋아요	2019-02-27	0
5	빠르고 편하네요~	2023-08-01	0
5	병원 예약하니 알림도 오고 편하고 좋아요.	2022-04-13	0
5	너무편해요	2019-11-15	0
5	병원찾기편해요	2020-02-14	0
5	예약을 미리할수있어서 좋아요	2019-04-09	0
5	아이키우는 부모한테 없어서는 안되는 중요한 앱	2021-10-24	0
5	좋은 어플입니다. 편해요.	2020-01-31	0
5	병원 대기시간 없이 바로 진료 받아서 좋아요	2022-07-13	0
5	쵝오	2018-11-19	0
5	좋아요	2015-02-08	0
5	좋아요	2019-04-27	0
5	굿	2023-04-18	0
5	너무 편리한 어플이에요♡	2019-10-22	0
5	굿	2021-12-19	0
5	초반시작할때 로딩이느려요	2020-01-18	0
5	아주 유용하고 편리합니다.	2021-10-30	0
5	참 편리하네요.	2023-04-27	0
5	탈퇴는어떻게하나요	2020-05-20	0
5	기다림이 없어서 너무 좋음	2023-03-03	0
5	예약하고 갈수있고 시간 단축되고 여러병원을 보고 골라갈수 있어서 너무 편리해요!	2019-03-10	0
5	갑자기다치는바람에 일요일진료 알아보게됐는데 너무편해요	2022-01-09	0
5	꼭 참고해야할 어플이에요ㅎ 혜택이 다양해서 좋네요~	2016-04-04	0
5	편리합니다	2022-07-05	0
5	세이앱을 안 후에는 제가 여태까지 손해 본것같은 느낌이었어요. 정말 잘 만든 것 같은 앱이에요. 인터페이스도 좋고, 기능이 많아서 편리하더라구요. 빨리 다른 분들도 써보셨으면 좋겠어요.^^	2015-02-04	0
5	실시간 예약이 가능해서 편리해요	2019-03-10	0
5	대기시간절감	2020-04-06	0
5	아이들이 잇어서 병원갈때 잘 쓸것같아요! 학원 보낼때두 되서 여기저기 알아보는데 딱인것같아요~~~~ 업데이트 자주해주세요^^	2015-02-04	0
5	너무 좋아요	2020-10-15	0
5	사용이 편하고 예약전에 계속 알림이 와서 깜박잘하는 저는 유용히 잘 쓰고있어요ㅎ	2019-04-15	0
5	굿	2023-07-21	0
5	너무 편해요!! 애기 데리고갈때 편하게 사용하고 대기하지 않아도 되어서 넘넘 좋아용	2019-07-23	0
5	편합니다	2021-12-09	0
5	너무 편해서 좋아요	2019-12-05	0
5	병원에서 대기하지 않아서 좋아요	2022-10-19	0
5	피드에서 도움되는 정보도 보기 쉽고 혜택도 다양해서 대학생들한테는 필요한 어플로 생각합니다. 추천!	2015-02-02	0
5	좋음	2023-05-26	0
5	좋아요!!	2021-11-21	0
5	편리해요	2023-01-09	0
5	편하네요	2023-03-13	0
5	똑닥이로 접수하고 내원하니 시간절약이 되어 편합니다	2023-03-15	0
5	쉽고 편리해요	2020-01-09	0
5	왼쪽 갈비뼈 안쪽 통증이 심해요 제가 담배도 피는데요ᆢ 가끔 숨쉬기도 힘들때도 일주일에 한두번씩 있어요 B형 간염 보균자 예요 왼쪽 갈비뼈 안쪽 장기가 모가 있는지요 병원가면 어떤 검사 해야하나요?	2017-04-28	0
5	오늘처음썼는데 좋아요	2022-02-05	0
5	좋아요	2019-12-20	0
5	잘 사용하고 있어요.	2023-08-22	0
5	굿	2022-04-02	0
5	정말 이런 앱이 있단게 놀라울 따름이네요. 저희 동네에 병원이 한두군데가 아니라 어디가 좋고 어디가 나쁜지 잘 모르는데, 이 앱 덕분에 어디 병원이 좋은지 알게 됬어요. 또 온라인, 오프라인 강의가 많아 제가 원하는 강의를 선택할 수 있게 됬어요. 세이업 정말 강추입니다.	2015-02-06	0
5	똑닥 너무 잘 사용하고 있는데요, 대기인웡 몇 명인지 보기 편하도록 위젯 만들어주세요. 매번 앱 들어가기 번거로워요	2023-11-30	0
5	몸아픈데 기다리는 시간도 힘든데.. 예약바로 되니 기다리지 않고 진료받을수 있어서 앱 강추입니다	2022-03-18	0
5	진짜 짱!!	2015-02-04	0
5	병원 이용할때 유용한 앱입니다 추천드려요	2020-01-20	0
5	좋아요	2019-12-30	0
5	최고	2019-10-28	0
5	병원에서 기다리는 일이 없이 예약시간에 진료 받을 수 있어서 좋았구요 80노인인 내가 사용하는게 어렵지 않아서 좋습니디ㅡ	2023-02-14	0
5	좋아요 굿굿	2022-11-16	0
5	너무편하고좋아요~~	2020-01-22	0
5	편해요	2021-01-25	0
5	뚝딱좋은어플이에요	2016-04-04	0
5	너무편해요	2018-11-18	0
5	좋음	2023-02-18	0
5	괜찮아 써봐	2022-08-20	0
5	얼마나 기다려야되는지 바로 확인할수도 있고 대기시간 까지 잠깐 나갔다올수있고 좋아요.	2023-03-27	0
5	똑닥 덕분에 접수하는게 너무 편해요!!	2023-07-23	0
5	감사합니다	2021-10-12	0
5	완전 좋아요	2019-03-29	0
5	병원이용시 편리하게 사용중입니다.	2022-10-21	0
5	병원 찾기가 수월해짐	2016-12-06	0
5	예약하기 좋아요	2021-12-09	0
5	너무좋아요 일단 대기안해도됩니다	2019-02-20	0
5	편함	2019-01-16	0
5	티비보다가 우연히 봤는데...매번 가던 병원이 마음에 안들어서 새로운 병원을 찾아서 너무 좋았어요	2016-11-17	0
5	교육혜택과 의료혜택도 있어서 병원비와 수강료 같은건 크게 신경을 안써도 되고 위치까지 알려주며 어떤 곳인지 상세하게 알려주는 이미지들이 있어 정말 편리합니다. 감사드리고 수고하셨습니다	2015-02-08	0
5	미리예약접수하고 준비해서 병원가니 시간절약등등 여러가지가좋아요	2019-12-02	0
5	진짜 편하더라는 적극 추천합니다	2020-01-09	0
5	좋아요 실시간으로 병원상황알수있어요	2021-01-22	0
5	시간 낭비가 되지않아 좋아요	2020-03-11	0
5	잘쓰고있어요	2021-11-30	0
5	주말 소아과 예약이 이렇게 어려운줄 몰랐는데 똑딱으로 접수 안하면 진료받기도 어렵더라구여!	2021-12-21	0
5	세이업 정말최고야	2015-02-08	0
5	육아에 바쁜 아기엄마 에게 딱 필요한 어플 이예요💕 육아동지님들 어서 다운로드 하세요~	2022-12-15	0
5	좋아요	2022-10-11	0
5	편리해요	2020-08-29	0
5	편하네요	2020-03-03	0
5	아이 있는 부모에게 많이 유용합니다. 가입한 병원이 생각보다 많아요.	2023-04-29	0
5	편리하고 좋습니다	2022-11-14	0
5	편리하게 잘쓰고 있습니다	2021-11-08	0
5	앱기능넘 맘에드네영 대박나세영~~	2015-02-04	0
5	대학생들에겐 윽수로 필요함 앱인듯해요	2015-02-08	0
5	늘 병원갈땐 똑딱먼저 생각나요ㅎ 유용하게 잘쓰고있는 어플입니다 좋아요!!	2019-10-17	0
5	너무편하고 예약하고 바로가니 좋아요	2019-11-27	0
5	좋아요	2020-05-15	0
5	간편해요	2022-08-06	0
5	편하고 좋네요ㅋㅋ	2019-10-14	0
5	넘 좋아요 짱편함	2019-12-21	0
5	편리합니다	2019-04-05	0
5	병원가서 대기 하지 않아서 너무 좋아요!! 아기도 저도 지치지 않고 바로 받고 오니 꿀입니다	2020-01-21	0
5	편하네요~	2019-11-08	0
5	가장 투명하게 진료하시는 원장님 감사드립니다. 멀어도 원장님께 진료를 받습니다. 항상 감사드립니다. 명재옥 배상	2023-01-07	0
5	유용합니다	2022-04-14	0
5	시간에 쫒길때도 잘쓰고,두루두루 편리합니다	2022-10-28	0
5	편하고 좋아요...굿..예약 쉬움..병원휴무 알기 편함	2022-02-01	0
5	아주 훌륭함 그런데 예약할 수 있는 병원이많지가 않은게 흠	2019-06-06	0
5	감사합니다 잘쓰고있어요	2022-12-05	0
5	좋아요	2018-07-27	0
5	잘쓰고있어요 편리하고좋아요	2022-12-26	0
5	편해요~~!!	2020-01-19	0
5	편하고 좋아요	2019-12-21	0
5	좋아요	2023-01-04	0
5	편하구 좋아요 더 많은 병원이 사용하면 좋겠어요	2022-01-08	0
5	실생활에 많이도움되는어플인거같네요 알게된지는얼마안됬지만 자주사용해야겠네요.	2015-02-04	0
5	좋아요	2020-04-03	0
5	good~	2022-10-28	0
5	조아요	2021-12-18	0
5	이거 없으면 육아맘 불편해요... 다둥이맘은 더더욱 ㅎㅎ 저는그래요!!	2021-10-06	0
5	편리하게 잘사용하고있어요	2021-10-21	0
5	좋아요ㅎ	2021-10-08	0
5	좋아요 예약도 편하고	2020-06-01	0
5	편히 쓰고있어요	2021-12-15	0
5	아이 병원갔다오고 예방주사 날짜도 관리되고 편리합니다	2022-02-07	0
5	너무편해요~	2019-04-26	0
5	영유아검진 급하게해야됐는데 근처병원도 바로 찾을수있고 너무 좋았어요~강추!!	2022-01-04	0
5	좋아요	2020-02-26	0
5	앱덕분에 병원 대기 시간도 줄고, 필요한 병원을 찾고 정보를 얻기가 수월해져 애기 키우는데 도움이 많이 되네요. 앱 만드신 분 감사해요~	2018-12-22	0
5	일하다가 똑딱으로 예약해놓고 잠깐 진료받으러 다녀오기 좋아요	2023-08-17	0
5	우주대스타💕💕💕💕	2017-01-25	0
5	편리하고좋아요	2019-04-17	0
5	예전보다 훨씬 조아요~	2019-07-10	0
5	대기시간이 줄어듬	2023-08-25	0
5	학원비등 생활비를 줄여주는데 많은 도움이 되네요 완전 추천~~	2015-02-04	0
5	편해요	2023-02-26	0
5	빨리볼수 있어 편리한것 같아요 앞으로도 기대합니다	2019-10-07	0
5	없으면 진짜 안될꺼같은 어플인듯요	2022-09-02	0
5	아이 아플때 빨리 예약해줘서 편안해요	2023-04-29	0
5	편하네요ㅎ 매번 기다리지도 않고, 이런 병원이 늘었음 좋겠어요ㅎ	2018-11-07	0
5	주로 가는 병원때문에 가입했는데 괜찮네요	2020-02-13	0
5	예약시 잘 쓰고 있어요.	2021-10-23	0
5	좋아오ㅡ	2022-11-25	0
5	좋아요. 알림도. 모두	2023-04-08	0
5	편해요	2023-11-07	0
5	잘쓸게요!!	2018-10-20	0
5	좋아요 좋아요 되게 좋은 앱이예요	2015-02-04	0
5	편리하게 예약할수있어서 좋아요~	2019-11-06	0
5	좋아요 ㅎ 아기소아과갈때편해요	2019-06-30	0
5	굳	2022-12-12	0
5	예약하기 편하고 상황대로 알려줘서 좋아요	2019-04-02	0
5	예약이 잘되고 아주 유용합니다	2023-06-14	0
5	병원에서 대기하지않아 좋아요	2019-01-29	0
5	최고!!	2015-02-04	0
5	굿	2019-12-22	0
5	편리해요	2019-01-28	0
5	너무 좋아용	2019-10-06	0
5	병원에서 기다림 없이 너무 좋은거같아요	2023-04-24	0
5	편하게 예약하고 진료받아 좋습니다	2022-11-29	0
5	확인과 접수에 있어서 최고인듯	2019-05-18	0
5	좋아요	2021-10-16	0
5	편리하고 좋아요	2022-12-17	0
5	너무 간편하고좋아요	2019-05-14	0
5	잘쓰고 있어요	2021-10-15	0
5	병원가기전에 대기자수 볼수있는게 너무좋습니다!!	2020-06-09	0
5	실시간 업데이트도 빠르고 좋아요. 근데 정확학 약국명도 알려주면 더 도움이 될것같아요.	2020-04-01	0
5	굿굿	2019-10-07	0
5	생각보다 혜택이 많네요. 요즘 학원비 너무 비싼데 조금이라도 굳을수 있으니 잘 이용하겠습니다. 앞으로 제휴학원이나 병원 더 많이 늘려주세요~	2015-02-03	0
5	너무편해요	2020-03-11	0
5	편리합니다 굿!!	2018-12-13	0
5	좋다	2022-02-05	0
5	편해요	2022-09-12	0
5	괜찮아요.	2021-12-01	0
5	사용하기좋습니다	2020-02-09	0
5	편리히고 좋은거 같아요	2019-12-25	0
5	예약이좋아요	2023-01-21	0
5	이런가필요했는데 감사함돵	2015-02-08	0
5	짱!	2021-10-11	0
5	귯귯	2020-01-28	0
5	대기가 많은 병원은 뚝딱이가 딱 입니다	2023-07-04	0
5	편리해요	2019-11-04	0
5	굿	2023-05-20	0
5	굿!!!	2019-10-03	0
5	참, 편리하군요 고맙습니다	2021-04-10	0
5	편히 예약가능해 좋아요	2023-05-21	0
5	주말에는 예약이 치열하지만.. 가서 기다리지 않아도 되어서 좋아요.	2019-12-16	0
5	전국적으로 나와야되는거 아니예요?울 동네병원나오지 않아서 짜증남!	2016-02-20	0
5	굿	2022-08-28	0
5	좋아요	2021-11-26	0
5	진짜 편하네요. 대기인원 줄어드는거 실시간으로 알려줘서 사람 많을때 까페에서 쉬다가 딱맞춰 갈수 있네요^^	2019-12-21	0
5	편리함	2019-05-23	0
5	완전좋아요	2018-12-27	0
5	너무 좋네요 가까운 약국도 예약해서 편하게 갈수도 있네요~^^ 좋은 앱 만들어주셔서 감사해요~딸들이랑 잘 쓰고 있습니다~^!^	2021-11-11	0
5	공부할때 돈들면 눈물이 앞을 가리죠?! 이럴때 누군가가 약간 도와줫으면.. 현실은 ㅠㅠ 그런데?! 할인을?! 우리들의 주머니가 부담을 덜 수 있네요!! 또한 병원까지?! 이게 가능?! 병원에서의 할인이라니?! 한번 설치해 보세요♥ 새롭게 나의 일상생활에 도움을 줍니다♥	2015-02-05	0
5	불편합이없도록 친절한 상담감사합니다 똑닥 병원 행복하세요	2022-10-07	0
5	대기하면서 다른일을한수있는좋은어플이네요	2019-12-08	0
5	굿	2022-11-25	0
5	되게유용하네요	2015-02-08	0
5	좋아요..좋아	2020-01-28	0
